id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1391955382206042112,1391955382206042112,2021-05-10 22:16:39 Hora de verano central (México),2021-05-10,22:16:39,-0500,1227592012259479552,ulphehe,Polsek Subah,,Mari saling menjaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes  https://t.co/umgaELtwZY,in,[],[],['https://pbs.twimg.com/media/E1E4CwrVcAIj8gD.jpg'],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/ulphehe/status/1391955382206042112,False,,1,https://pbs.twimg.com/media/E1E4CwrVcAIj8gD.jpg,,,,,,,[],,,,
1391955382000492550,1391955382000492550,2021-05-10 22:16:39 Hora de verano central (México),2021-05-10,22:16:39,-0500,1268232692128153601,butijustwanna,But I Just Wanna Hug,,"Dirty, dirty, dirty politics.   Who is @jkenney? Donald Trump?  Kenney wanted Covid19 to happen to pull attention from Kenney's stubborn dependence on 1 failed industry: oil and gas.  #abpoli #AbLeg #cdnpoli   https://t.co/VRzSWjxBJe",en,"[{'screen_name': 'jkenney', 'name': 'jason kenney', 'id': '21525682'}]",['https://www.cbc.ca/news/canada/edmonton/alberta-covid-madu-comments-1.6021206'],[],0,0,0,"['abpoli', 'ableg', 'cdnpoli']",[],https://twitter.com/ButIJustWanna/status/1391955382000492550,False,,0,,,,,,,,[],,,,
1391955380012347392,1391955380012347392,2021-05-10 22:16:38 Hora de verano central (México),2021-05-10,22:16:38,-0500,1286641955951087618,hmeggyleves,hideg meggyleves,,COVID19の重症者数を劇的に減らす方法 1.PCR施行数の有限化により、「検査適応を判断する」というプロセスの復活 2.PCR施行業者の限定により、検査信頼度を上げる 3.Ct値における陽性判定の適正化(25～30)と統一化 →無駄な陽性者探しではなく、本当に対応が必要な感染者に医療リソースを集中できる。,ja,[],[],[],1,0,0,[],[],https://twitter.com/HMeggyleves/status/1391955380012347392,False,,0,,,,,,,,[],,,,
1391955379815292930,1391954059792248833,2021-05-10 22:16:38 Hora de verano central (México),2021-05-10,22:16:38,-0500,1232890906245656576,polsekkr_awen,POLSEK KARANGAWEN,,@karanganyarpol Mari saling menjaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes e,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/PolsekKr_awen/status/1391955379815292930,False,,0,,,,,,,,"[{'screen_name': 'karanganyarpol', 'name': 'karanganyarpol', 'id': '1266694797374353408'}]",,,,
1391955378619904001,1391952535691304961,2021-05-10 22:16:38 Hora de verano central (México),2021-05-10,22:16:38,-0500,1272722160516132864,yunieka80080994,wan,,@poldajateng_ Bersilaturahmi saat Idul Fitri dengan keluarga terdekat dan tidak melakukan open house atau halal bihalal untuk mencegah penularan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/YuniEka80080994/status/1391955378619904001,False,,0,,,,,,,,"[{'screen_name': 'poldajateng_', 'name': 'Polda Jateng', 'id': '2558329639'}]",,,,
1391955377105907713,1391951991144779777,2021-05-10 22:16:37 Hora de verano central (México),2021-05-10,22:16:37,-0500,1302526236376182784,nhd_ali,Ali Nhd,,"@1trenggalek Tips Takbiran Aman Dari Covid-19, Ingat Hindari Kerumunan  #LebaranPatuhiProkes",in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/nhd_ali/status/1391955377105907713,False,,0,,,,,,,,"[{'screen_name': '1trenggalek', 'name': 'Polres Trenggalek', 'id': '823858795021410304'}]",,,,
1391955376170442754,1391953901008539649,2021-05-10 22:16:37 Hora de verano central (México),2021-05-10,22:16:37,-0500,1182135758993281024,polsek_klaten,Polsek Klaten,,@humas_resklaten 1Tekan angka penularan Covid-19 dengan selalu mematuhi dan disiplin protokol kesehatan yang sudah ditentukan oleh pemerintah. Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/polsek_klaten/status/1391955376170442754,False,,0,,,,,,,,"[{'screen_name': 'humas_resklaten', 'name': 'Humas Polres Klaten', 'id': '4494151880'}]",,,,
1391955374295683076,1391955374295683076,2021-05-10 22:16:37 Hora de verano central (México),2021-05-10,22:16:37,-0500,32233182,choclate6969,tamicka,,Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition!  https://t.co/RRlKChn8ds via @Change,en,"[{'screen_name': 'change', 'name': 'change.org', 'id': '15947602'}]",['http://chng.it/W9ndRfjY'],[],0,0,0,"['moneyforthepeople', 'covid19']",[],https://twitter.com/choclate6969/status/1391955374295683076,False,,0,,,,,,,,[],,,,
1391955374190710785,1374624981590573061,2021-05-10 22:16:37 Hora de verano central (México),2021-05-10,22:16:37,-0500,1264380807096922113,jackli01852610,Jack Li,,At least 35 people confirmed with #coronavirus #COVID19 from the China Airlines cluster alone. Rotten English Cabbage tried to play up fake image by hiding the true extent of cases in #Taiwan,en,[],[],[],0,0,1,"['coronavirus', 'covid19', 'taiwan']",[],https://twitter.com/JackLi01852610/status/1391955374190710785,False,,0,,,,,,,,[],,,,
1391955373565693953,1391953361285439494,2021-05-10 22:16:36 Hora de verano central (México),2021-05-10,22:16:36,-0500,1302605779728433153,parta503,parta,,"@1trenggalek Tips Takbiran Aman Dari Covid-19, Ingat Hindari Kerumunan  #LebaranPatuhiProkes 2",in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/parta503/status/1391955373565693953,False,,0,,,,,,,,"[{'screen_name': '1trenggalek', 'name': 'Polres Trenggalek', 'id': '823858795021410304'}]",,,,
1391955373158854656,1391745993813549059,2021-05-10 22:16:36 Hora de verano central (México),2021-05-10,22:16:36,-0500,4452747613,rajeshk10060234,Rajesh Kumar Yadav,,@dckoderma @HemantSorenJMM कोडरमा स्टेशन परिसर में covid-19  टेस्ट रिपोर्ट एक ही मोबाइल नंबर  पर sms के जरिए भेजा जा रहा है ।  इससे लोगों को  पता  ही नहीं चलते पॉजिटिव है या  निगेटिव फिर क्या फायदा टेस्टिंग कराने की ।,hi,[],[],[],0,0,0,[],[],https://twitter.com/RajeshK10060234/status/1391955373158854656,False,,0,,,,,,,,"[{'screen_name': 'dckoderma', 'name': 'DC KODERMA', 'id': '762879376652242944'}, {'screen_name': 'HemantSorenJMM', 'name': 'Hemant Soren', 'id': '951457762835337217'}]",,,,
1391955372164874240,1391952535691304961,2021-05-10 22:16:36 Hora de verano central (México),2021-05-10,22:16:36,-0500,1261189199136387073,zaskia89927639,Zaskia,,@poldajateng_ Aturan larangan mudik yang diberlakukan oleh pemerintah hanya untuk menyelamatkan masyarakat dari pandemi covid-19 yang sudah terlalu lama  Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/Zaskia89927639/status/1391955372164874240,False,,0,,,,,,,,"[{'screen_name': 'poldajateng_', 'name': 'Polda Jateng', 'id': '2558329639'}]",,,,
1391955369337901063,1391955369337901063,2021-05-10 22:16:35 Hora de verano central (México),2021-05-10,22:16:35,-0500,1380309938770079746,curiouscdnkat,Curious Kat,,"So many ppl in hospital/ICU, hours to get thru to 811, sch exp letters,yet #COVID19 cases are dropping, makes me think it’s low testing that’s giving BC low numbers. Can’t deny sick person in hospital but when @CDCofBC tells ppl to isolate but not test, that’s deceptive. #BCpoli",en,"[{'screen_name': 'cdcofbc', 'name': 'bccdc', 'id': '141379865'}]",[],[],0,0,0,"['covid19', 'bcpoli']",[],https://twitter.com/CuriousCDNKat/status/1391955369337901063,False,,0,,,,,,,,[],,,,
1391955368385949703,1391955368385949703,2021-05-10 22:16:35 Hora de verano central (México),2021-05-10,22:16:35,-0500,224452941,hecgonq,Hecgonq,,"Decenas de cadáveres de víctimas de COVID-19 están apareciendo a orillas del río Ganges, norte de India  https://t.co/ORmXAOrPoo",es,[],['https://m.elmostrador.cl/dia/2021/05/10/decenas-de-cadaveres-de-victimas-de-covid-19-estan-apareciendo-a-orillas-del-rio-ganges-norte-de-india/'],[],0,0,0,[],[],https://twitter.com/Hecgonq/status/1391955368385949703,False,,0,,,,,,,,[],,,,
1391955360794116106,1391954059792248833,2021-05-10 22:16:33 Hora de verano central (México),2021-05-10,22:16:33,-0500,1232890906245656576,polsekkr_awen,POLSEK KARANGAWEN,,@karanganyarpol Mari saling menjaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes w,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/PolsekKr_awen/status/1391955360794116106,False,,0,,,,,,,,"[{'screen_name': 'karanganyarpol', 'name': 'karanganyarpol', 'id': '1266694797374353408'}]",,,,
1391955360123133953,1391948698893045761,2021-05-10 22:16:33 Hora de verano central (México),2021-05-10,22:16:33,-0500,1570663332,williamuregan,Bill Regan -Reduce Emissions to near 0-plant🌳🌲),,@ScottBilleck Canucks could have ended up better without those covid19 delays,en,[],[],[],0,0,0,[],[],https://twitter.com/williamuregan/status/1391955360123133953,False,,0,,,,,,,,"[{'screen_name': 'ScottBilleck', 'name': 'Scott Billeck', 'id': '430402402'}]",,,,
1391955359242145794,1391955359242145794,2021-05-10 22:16:33 Hora de verano central (México),2021-05-10,22:16:33,-0500,360817181,edwin_nand,edwin nand,,"This is what its like at all supermarkets in the Suva/Nasinu area, lines running around the block.  I've been driving around looking for a place to shop in relative safety. Not much social distancing from what I can see.  Stay home, stay safe.  #COVID19 #TeamFiji #FijiNews  https://t.co/iCRWrMyezK",en,[],[],['https://pbs.twimg.com/media/E1E4BZOUYAc_T9v.jpg'],0,0,0,"['covid19', 'teamfiji', 'fijinews']",[],https://twitter.com/edwin_nand/status/1391955359242145794,False,,1,https://pbs.twimg.com/media/E1E4BZOUYAc_T9v.jpg,,,,,,,[],,,,
1391955358374006786,1391955358374006786,2021-05-10 22:16:33 Hora de verano central (México),2021-05-10,22:16:33,-0500,1387308444944723969,saye_ehsan,ehsan,,"Jangan sampai menyesal nantinya jika kamu memaksakan mudik, kita tidak tau dimanapun covid-19 bisa menyerang tiba tiba👍👍 #LebaranPatuhiProkes Ingat Hindari kerumunan  https://t.co/075YTcU1Mf",in,[],[],['https://pbs.twimg.com/media/E1E3_6QVgAA4bRc.jpg'],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/saye_ehsan/status/1391955358374006786,False,,1,https://pbs.twimg.com/media/E1E3_6QVgAA4bRc.jpg,,,,,,,[],,,,
1391955358000713728,1391955358000713728,2021-05-10 22:16:33 Hora de verano central (México),2021-05-10,22:16:33,-0500,986750159374528512,filbertfiberton,Memes,,I'm pretty sure the anti mask people are the same people who always seem to forget condoms. #COVID19,en,[],[],[],0,0,0,['covid19'],[],https://twitter.com/filbertfiberton/status/1391955358000713728,False,,0,,,,,,,,[],,,,
1391955357769953282,1391625943702065155,2021-05-10 22:16:33 Hora de verano central (México),2021-05-10,22:16:33,-0500,1371015797716316166,covid19hoax3,Covid 19 Hoax,,@gyanjarahatke @SourabhGyan  https://t.co/87YQclcsTe,und,[],[],['https://pbs.twimg.com/media/E1E4A0cUcAQ7G5B.jpg'],0,0,0,[],[],https://twitter.com/Covid19Hoax3/status/1391955357769953282,False,,1,https://pbs.twimg.com/media/E1E4A0cUcAQ7G5B.jpg,,,,,,,"[{'screen_name': 'gyanjarahatke', 'name': 'Gyan Jara Hatke', 'id': '842412851654402049'}]",,,,
1391955357744787461,1391954059792248833,2021-05-10 22:16:33 Hora de verano central (México),2021-05-10,22:16:33,-0500,1341939563300700160,bharakarma,Bhara Kerta Karma,,@karanganyarpol Mari saling menjaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes l,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/BharaKarma/status/1391955357744787461,False,,0,,,,,,,,"[{'screen_name': 'karanganyarpol', 'name': 'karanganyarpol', 'id': '1266694797374353408'}]",,,,
1391955357522669571,1391955357522669571,2021-05-10 22:16:33 Hora de verano central (México),2021-05-10,22:16:33,-0500,30584453,spyparent,Sedgrid Lewis,,RT CommonSense: RT @RepCardenas: The #COVID19 pandemic has exacerbated the digital divide among communities of color and low-income families. That's why I'm working on getting the word out about a new @FCC program that will help households struggling to …  https://t.co/lK9QdM4AF5,en,"[{'screen_name': 'repcardenas', 'name': 'rep. tony cárdenas', 'id': '1222257180'}, {'screen_name': 'fcc', 'name': 'the fcc', 'id': '66369206'}]",[],[],0,0,0,['covid19'],[],https://twitter.com/Spyparent/status/1391955357522669571,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1390710295782432770/pu/img/Ubljo1sDFUbWkB9_.jpg,,,,,,,[],,,,
1391955352501907457,1391952535691304961,2021-05-10 22:16:31 Hora de verano central (México),2021-05-10,22:16:31,-0500,1232191909453369345,gimannz,gimannz,,@poldajateng_ Saling menjaga saling melindungi dari Covid-19. Gsiavsk  Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/Gimannz/status/1391955352501907457,False,,0,,,,,,,,"[{'screen_name': 'poldajateng_', 'name': 'Polda Jateng', 'id': '2558329639'}]",,,,
1391955350866194435,1391955350866194435,2021-05-10 22:16:31 Hora de verano central (México),2021-05-10,22:16:31,-0500,723028201853702144,respsidimpuan,Polres P.sidimpuan,,PUTUS RANTAI COVID19 DENGAN TIDAK MUDIK  LEBIH BAIK TINGGAL DIRUMAH DARI PADA  NANTI TINGGAL KENANGAN  #PolriHimbauTidakMudik2021  #divisihumaspolri  #polripresisi  https://t.co/QWqsta0Y62,in,[],[],['https://pbs.twimg.com/media/E1E4A7qVcAcF0Sh.jpg'],0,0,0,"['polrihimbautidakmudik2021', 'divisihumaspolri', 'polripresisi']",[],https://twitter.com/Respsidimpuan/status/1391955350866194435,False,,1,https://pbs.twimg.com/media/E1E4A7qVcAcF0Sh.jpg,,,,,,,[],,,,
1391955350711046150,1391955350711046150,2021-05-10 22:16:31 Hora de verano central (México),2021-05-10,22:16:31,-0500,2784003177,laciuraraffaele,Raffaele La Ciura,,Coronavirus tracker: the latest figures as countries fight the Covid-19 resurgence | Free to read  https://t.co/z7Pk8jAgro,en,[],['https://www.ft.com/content/a2901ce8-5eb7-4633-b89c-cbdf5b386938?segmentId=5350a41c-d6b9-abb6-761c-bcaf0ad94329'],[],0,0,0,[],[],https://twitter.com/LaCiuraRaffaele/status/1391955350711046150,False,,0,,,,,,,,[],,,,
1391955348076908545,1391953901008539649,2021-05-10 22:16:30 Hora de verano central (México),2021-05-10,22:16:30,-0500,1182135758993281024,polsek_klaten,Polsek Klaten,,@humas_resklaten Tekan angka penularan Covid-19 dengan selalu mematuhi dan disiplin protokol kesehatan yang sudah ditentukan oleh pemerintah. Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/polsek_klaten/status/1391955348076908545,False,,0,,,,,,,,"[{'screen_name': 'humas_resklaten', 'name': 'Humas Polres Klaten', 'id': '4494151880'}]",,,,
1391955346881540099,1391952049319809028,2021-05-10 22:16:30 Hora de verano central (México),2021-05-10,22:16:30,-0500,1302526236376182784,nhd_ali,Ali Nhd,,"@1trenggalek Tips Takbiran Aman Dari Covid-19, Ingat Hindari Kerumunan  #LebaranPatuhiProkes",in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/nhd_ali/status/1391955346881540099,False,,0,,,,,,,,"[{'screen_name': '1trenggalek', 'name': 'Polres Trenggalek', 'id': '823858795021410304'}]",,,,
1391955346764091395,1391952535691304961,2021-05-10 22:16:30 Hora de verano central (México),2021-05-10,22:16:30,-0500,1182246384872775681,pkalijambe,Polsek Kalijambe,,@poldajateng_ Mari bersama kita saling membantu untuk mencegah penularan pandemi covid-19 dengan tidak mudik Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,1,['lebaranpatuhiprokes'],[],https://twitter.com/PKalijambe/status/1391955346764091395,False,,0,,,,,,,,"[{'screen_name': 'poldajateng_', 'name': 'Polda Jateng', 'id': '2558329639'}]",,,,
1391955345954656258,1391955345954656258,2021-05-10 22:16:30 Hora de verano central (México),2021-05-10,22:16:30,-0500,145540592,tv9kannada,TV9 Kannada,,ಇನ್ಮುಂದೆ ಖಾಕಿ ಲಾಠಿ ಪ್ರಯೋಗಕ್ಕೆ ಬ್ರೇಕ್.. ಅನಗತ್ಯವಾಗಿ ಹೊರಬಂದ್ರೆ ಸೀಜ್ ಆಗ್ತಾವೆ ವಾಹನಗಳು  #KarnatakaLockdown #VehiclesSeize #Coronavirus #Covid19   https://t.co/NM2YT2jVuV,kn,[],['https://tv9kannada.com/karnataka/bengaluru/karnataka-lockdown-police-seized-vehicles-out-on-the-streets-without-valid-reason-ayb-223030.html'],[],0,0,5,"['karnatakalockdown', 'vehiclesseize', 'coronavirus', 'covid19']",[],https://twitter.com/tv9kannada/status/1391955345954656258,False,,0,,,,,,,,[],,,,
1391955343572455424,1391955343572455424,2021-05-10 22:16:29 Hora de verano central (México),2021-05-10,22:16:29,-0500,317744468,marianabaabar,Mariana Baabar,,Why You Should Not Use Ivermectin to Treat or Prevent COVID-19  https://t.co/5PZgxlf088,en,[],['https://www.fda.gov/consumers/consumer-updates/why-you-should-not-use-ivermectin-treat-or-prevent-covid-19'],[],0,0,0,[],[],https://twitter.com/MarianaBaabar/status/1391955343572455424,False,,0,,,,,,,,[],,,,
1391955343547064322,1391955343547064322,2021-05-10 22:16:29 Hora de verano central (México),2021-05-10,22:16:29,-0500,500359867,nzpreneur,NZ Entrepreneur Mag,,The latest Startup Investment report from @AngelAssn  and PwC shows startup funding in New Zealand has grown despite the challenges of COVID-19.  https://t.co/pLNghRa7uL #nzentrepreneur #startupnz #capital #startupnews,en,"[{'screen_name': 'angelassn', 'name': 'angel association new zealand', 'id': '402974037'}]",['https://nzentrepreneur.co.nz/nz-startup-investment-grows-despite-covid-disruptions/'],[],0,0,0,"['nzentrepreneur', 'startupnz', 'capital', 'startupnews']",[],https://twitter.com/nzpreneur/status/1391955343547064322,False,,0,,,,,,,,[],,,,
1391955343010275329,1391953361285439494,2021-05-10 22:16:29 Hora de verano central (México),2021-05-10,22:16:29,-0500,1302605779728433153,parta503,parta,,"@1trenggalek Tips Takbiran Aman Dari Covid-19, Ingat Hindari Kerumunan  #LebaranPatuhiProkes",in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/parta503/status/1391955343010275329,False,,0,,,,,,,,"[{'screen_name': '1trenggalek', 'name': 'Polres Trenggalek', 'id': '823858795021410304'}]",,,,
1391955342515441664,1391955342515441664,2021-05-10 22:16:29 Hora de verano central (México),2021-05-10,22:16:29,-0500,891382950436229120,exbulletinuk,ExBulletin,,China experiences rural tourism boom amid Covid-19 pandemic  https://t.co/7ywD5PR63b,en,[],['https://exbulletin.com/politics/900186/'],[],0,0,0,[],[],https://twitter.com/ExBulletinUk/status/1391955342515441664,False,,0,,,,,,,,[],,,,
1391955341651238918,1391954059792248833,2021-05-10 22:16:29 Hora de verano central (México),2021-05-10,22:16:29,-0500,1232890906245656576,polsekkr_awen,POLSEK KARANGAWEN,,@karanganyarpol Mari saling menjaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes q,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/PolsekKr_awen/status/1391955341651238918,False,,0,,,,,,,,"[{'screen_name': 'karanganyarpol', 'name': 'karanganyarpol', 'id': '1266694797374353408'}]",,,,
1391955339696820225,1391955339696820225,2021-05-10 22:16:28 Hora de verano central (México),2021-05-10,22:16:28,-0500,1254330697,diarioprensatdf,Diario Prensa,,Vacunación COVID-19: Amplían patologías consideradas de riesgo para recibir la vacuna  https://t.co/1IO8uq8ub7,es,[],['https://www.diarioprensa.com.ar/vacunacion-covid-19-amplian-patologias-consideradas-de-riesgo-para-recibir-la-vacuna/'],[],0,0,0,[],[],https://twitter.com/diarioprensatdf/status/1391955339696820225,False,,0,,,,,,,,[],,,,
1391955338828546048,1391955338828546048,2021-05-10 22:16:28 Hora de verano central (México),2021-05-10,22:16:28,-0500,1355131897723187201,buddymedi1,Buddymedi,,"If you are pregnant, you recently delivered a baby or you are breast-feeding, you’re probably concerned about the impact of coronavirus disease 2019 (COVID-19) on you and your baby.   https://t.co/6LscaqkFyS  https://t.co/zNF7Iu4iHL",en,[],['https://buddymedi.com/covid-while-pregnant-risks'],['https://pbs.twimg.com/media/E1E3_dmVcAMEzko.jpg'],0,0,0,[],[],https://twitter.com/Buddymedi1/status/1391955338828546048,False,,1,https://pbs.twimg.com/media/E1E3_dmVcAMEzko.jpg,,,,,,,[],,,,
1391955337838665730,1391954059792248833,2021-05-10 22:16:28 Hora de verano central (México),2021-05-10,22:16:28,-0500,1341939563300700160,bharakarma,Bhara Kerta Karma,,@karanganyarpol Mari saling menjaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes k,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/BharaKarma/status/1391955337838665730,False,,0,,,,,,,,"[{'screen_name': 'karanganyarpol', 'name': 'karanganyarpol', 'id': '1266694797374353408'}]",,,,
1391955337813450753,1391955337813450753,2021-05-10 22:16:28 Hora de verano central (México),2021-05-10,22:16:28,-0500,260634464,news18tech,News18 Tech,,.@Twitter donates $15 million to help with ongoing #COVID19 crisis in India. #COVIDSecondWave   https://t.co/Tgdg8APnvT,en,"[{'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}]",['https://news18.com/news/tech/twitter-donates-over-rs-110-crores-to-3-non-profits-for-covid-19-relief-in-india-3725630.html'],[],0,1,1,"['covid19', 'covidsecondwave']",[],https://twitter.com/News18Tech/status/1391955337813450753,False,,0,,,,,,,,[],,,,
1391955335083036681,1391955335083036681,2021-05-10 22:16:27 Hora de verano central (México),2021-05-10,22:16:27,-0500,1340879603041095680,ritoshreeroy,Ritoshree Roy,,"#COVID19 new symptom  #BlackFungus  Spread this news as much as possible, so that everyone can become aware of it and take proper precautions.  #StayHome  #StaySafe  https://t.co/O7QLIt8p9n",en,[],[],['https://pbs.twimg.com/media/E1E3riqWQAMnbKl.jpg'],0,0,2,"['covid19', 'blackfungus', 'stayhome', 'staysafe']",[],https://twitter.com/RitoshreeRoy/status/1391955335083036681,False,,1,https://pbs.twimg.com/media/E1E3riqWQAMnbKl.jpg,,,,,,,[],,,,
1391955334412095491,1391955334412095491,2021-05-10 22:16:27 Hora de verano central (México),2021-05-10,22:16:27,-0500,901842675317354496,mirza6660,Bharat Times,,COVID-19: नोएडा के निवासियों को अब रिफंडेबल सिक्योरिटी डिपॉजिट के साथ नए ऑक्सीजन सिलेंडर मिल सकते हैं  https://t.co/uvd7Dq7kPg,hi,[],['https://bharattimes.co.in/covid-19-%e0%a4%a8%e0%a5%8b%e0%a4%8f%e0%a4%a1%e0%a4%be-%e0%a4%95%e0%a5%87-%e0%a4%a8%e0%a4%bf%e0%a4%b5%e0%a4%be%e0%a4%b8%e0%a4%bf%e0%a4%af%e0%a5%8b%e0%a4%82-%e0%a4%95%e0%a5%8b-%e0%a4%85%e0%a4%ac/'],[],0,0,0,[],[],https://twitter.com/mirza6660/status/1391955334412095491,False,,0,,,,,,,,[],,,,
1391955333233332229,1391955333233332229,2021-05-10 22:16:27 Hora de verano central (México),2021-05-10,22:16:27,-0500,125467653,gerrjame,Gerry James B,,4th wave of COVID-19 likely if Canada reopens too fast — and seasonal return may be inevitable | CBC News  https://t.co/J1Fg9yAMdg,en,[],['https://www.cbc.ca/news/canada/toronto/4th-wave-covid-vaccination-reopen-1.6016539?__vfz=medium%3Dsharebar'],[],1,1,1,[],[],https://twitter.com/gerrjame/status/1391955333233332229,False,,0,,,,,,,,[],,,,
1391955331861737475,1391750258921775106,2021-05-10 22:16:27 Hora de verano central (México),2021-05-10,22:16:27,-0500,164217211,ritztomar,Ritesh Tomar,,@priyankac19 मैडम जी बुराई भी करनी थी तो कम से कम अपडेटेड डाटा के साथ करती। Irrelevant और fake डाटा से क्यों लोगो को misguide कर रही हो। #COVID19India  #COVID19  #COVIDSecondWaveInIndia,hi,[],[],[],0,0,0,"['covid19india', 'covid19', 'covidsecondwaveinindia']",[],https://twitter.com/ritztomar/status/1391955331861737475,False,,0,,,,,,,,"[{'screen_name': 'priyankac19', 'name': 'Priyanka Chaturvedi🇮🇳', 'id': '19760270'}]",,,,
1391955331010338818,1391955331010338818,2021-05-10 22:16:26 Hora de verano central (México),2021-05-10,22:16:26,-0500,1262290663627870209,ditpamobvitpo18,Ditpamobvit Polda Jateng,,Hindari perkembangan ekstrim dari penularan Covid-19 dengan selalu mendisiplinkan diri dalam mematuhi protokol kesehatan yang sudah ditentukan.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes  https://t.co/byWbmeTmJi,in,[],[],['https://pbs.twimg.com/media/E1E3_UzVkAQxiyO.jpg'],0,0,1,['lebaranpatuhiprokes'],[],https://twitter.com/DitpamobvitPo18/status/1391955331010338818,False,,1,https://pbs.twimg.com/media/E1E3_UzVkAQxiyO.jpg,,,,,,,[],,,,
1391955328254849027,1391955328254849027,2021-05-10 22:16:26 Hora de verano central (México),2021-05-10,22:16:26,-0500,356631237,news89com,News89 Media,,Strict fines for flouting COVID-19 rules in Dubai during Eid holidays  https://t.co/XjEDEo84KG,en,[],['https://news89.com/strict-fines-for-flouting-covid-19-rules-in-dubai-during-eid-holidays/'],[],0,0,0,[],[],https://twitter.com/news89com/status/1391955328254849027,False,,0,,,,,,,,[],,,,
1391955325243170822,1391954293746331648,2021-05-10 22:16:25 Hora de verano central (México),2021-05-10,22:16:25,-0500,1261189199136387073,zaskia89927639,Zaskia,,@MatesihPolsek Aturan larangan mudik yang diberlakukan oleh pemerintah hanya untuk menyelamatkan masyarakat dari pandemi covid-19 yang sudah terlalu lama  Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/Zaskia89927639/status/1391955325243170822,False,,0,,,,,,,,"[{'screen_name': 'MatesihPolsek', 'name': 'Polsek Matesih', 'id': '1285847320903380992'}]",,,,
1391955323754319873,1391955323754319873,2021-05-10 22:16:25 Hora de verano central (México),2021-05-10,22:16:25,-0500,21139887,midmichigannow,Mid-Michigan NOW,,Improving COVID-19 numbers mean changes to quarantine guidelines in Saginaw County.   https://t.co/HXvGYmzndP,en,[],['https://nbc25news.com/news/local/saginaw-county-health-department-modifies-quarantine-guideline'],[],0,0,0,[],[],https://twitter.com/midmichigannow/status/1391955323754319873,False,,0,,,,,,,,[],,,,
